name,position,club,minutes,appearances,starts,goals,assists,clean_sheets,rating,form,xg,xa,yellow_cards,red_cards,bonus,bps,ict_index,chance_playing,fixture_difficulty,home,selected_by_percent,team_form_points,team_attack_form,team_defence_form,opponent_strength,rest_days,price,future_points,GW,kickoff_time
George Hirst,FWD,Ipswich,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,49.410860035565726,1.5,1.35,1.35,0.5,7.0,5.4,1,21,2025-01-16T19:30:00Z
Georginio Rutter,MID,Brighton,227.0,5.0,2.0,0.0,0.0,0.0,6.083700440528634,1.4,0.19,0.01,0.0,0.0,0.0,19.0,1.1400000000000001,1.0,3.0,0.0,69.08291268244072,1.5,1.35,1.35,0.5,7.0,5.2,6,21,2025-01-16T19:30:00Z
Godwill Kukonki,DEF,Man Utd,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,42.85874946752713,1.5,1.35,1.35,0.5,7.0,4.0,0,21,2025-01-16T20:00:00Z
Gonçalo Manuel Ganchinho Guedes,MID,Wolves,291.0,5.0,3.0,1.0,2.0,2.0,6.237113402061856,4.6,0.21000000000000002,0.22000000000000003,0.0,0.0,2.0,69.0,4.0,1.0,3.0,0.0,60.94401905507474,1.5,1.35,1.35,0.5,7.0,5.3,2,21,2025-01-15T19:30:00Z
Guglielmo Vicario,GK,Spurs,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,76.29279394653426,1.5,1.35,1.35,0.5,7.0,4.8,0,21,2025-01-15T20:00:00Z
Guido Rodríguez,MID,West Ham,68.0,5.0,1.0,0.0,0.0,1.0,6.122222222222222,0.6,0.08,0.0,1.0,0.0,0.0,11.0,0.5599999999999999,0.58,3.0,1.0,55.6595187070623,1.5,1.35,1.35,0.5,7.0,4.8,2,21,2025-01-14T19:30:00Z
Hamed Traorè,MID,Bournemouth,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,54.06115718078587,1.5,1.35,1.35,0.5,7.0,4.5,0,21,2025-01-14T19:30:00Z
Hamza Choudhury,MID,Leicester,115.0,5.0,1.0,0.0,0.0,0.0,6.217391304347826,0.6,0.0,0.19,0.0,0.0,0.0,25.0,1.34,0.72,3.0,1.0,78.37006835931048,1.5,1.35,1.35,0.5,7.0,4.3,0,21,2025-01-15T19:30:00Z
Harrison Armstrong,MID,Everton,45.0,5.0,0.0,0.0,0.0,0.0,6.0,0.2,0.37,0.0,0.0,0.0,0.0,-1.0,0.4,0.43999999999999995,3.0,1.0,61.90225798737578,1.5,1.35,1.35,0.5,7.0,4.5,0,21,2025-01-15T19:30:00Z
Harry Clarke,DEF,Ipswich,181.0,5.0,2.0,0.0,0.0,0.0,6.005524861878453,0.4,0.0,0.039999999999999994,1.0,0.0,0.0,1.0,0.76,0.72,3.0,1.0,56.456732384765004,1.5,1.35,1.35,0.5,7.0,4.0,0,21,2025-01-16T19:30:00Z
Harry Maguire,DEF,Man Utd,450.0,5.0,5.0,0.0,0.0,0.0,6.051111111111111,1.0,0.45,0.13999999999999999,1.0,0.0,0.0,23.0,3.3199999999999994,1.0,3.0,1.0,69.77626352438165,1.5,1.35,1.35,0.5,7.0,4.9,1,21,2025-01-16T20:00:00Z
Harry Toffolo,DEF,Nott'm Forest,9.0,5.0,0.0,0.0,0.0,0.0,6.088888888888889,0.4,0.0,0.0,0.0,0.0,0.0,8.0,0.18,0.58,3.0,1.0,54.656315150461566,1.5,1.35,1.35,0.5,7.0,4.2,0,21,2025-01-14T20:00:00Z
Harry Wilson,MID,Fulham,362.0,5.0,4.0,2.0,1.0,1.0,6.2569060773480665,5.0,2.0500000000000003,0.24,0.0,0.0,2.0,93.0,6.88,1.0,3.0,0.0,72.59843909069319,1.5,1.35,1.35,0.5,7.0,5.2,2,21,2025-01-14T19:30:00Z
Harry Winks,MID,Leicester,283.0,5.0,3.0,0.0,0.0,0.0,6.166077738515901,1.4,0.0,0.22,0.0,0.0,0.0,47.0,1.6,0.8599999999999999,3.0,1.0,84.23538413823381,1.5,1.35,1.35,0.5,7.0,4.5,2,21,2025-01-15T19:30:00Z
Harvey Barnes,MID,Newcastle,81.0,5.0,0.0,0.0,0.0,0.0,6.3,1.0,0.51,0.91,0.0,0.0,0.0,27.0,2.44,1.0,3.0,1.0,74.63021094778462,1.5,1.35,1.35,0.5,7.0,6.0,0,21,2025-01-15T19:30:00Z
Harvey Elliott,MID,Liverpool,35.0,5.0,0.0,0.0,0.0,0.0,6.155555555555556,1.0,0.04,0.13,0.0,0.0,0.0,14.0,1.22,1.0,3.0,0.0,63.31284251553658,1.5,1.35,1.35,0.5,7.0,5.2,0,21,2025-01-14T20:00:00Z
Henry Cartwright,MID,Leicester,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,35.39899352723205,1.5,1.35,1.35,0.5,7.0,4.5,0,21,2025-01-15T19:30:00Z
Hwang Hee-chan,MID,Wolves,201.0,5.0,2.0,2.0,0.0,0.0,6.273631840796019,3.4,0.77,0.14,0.0,0.0,0.0,55.0,2.62,1.0,3.0,0.0,65.67362145529998,1.5,1.35,1.35,0.5,7.0,6.1,1,21,2025-01-15T19:30:00Z
Hwang Ui-jo,FWD,Nott'm Forest,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,72.71581395363286,1.5,1.35,1.35,0.5,7.0,4.5,0,21,2025-01-14T20:00:00Z
Hákon Valdimarsson,GK,Brentford,54.0,5.0,0.0,0.0,0.0,0.0,6.111111111111111,0.2,0.0,0.0,0.0,0.0,0.0,10.0,0.24,0.43999999999999995,3.0,1.0,82.1607319985862,1.5,1.35,1.35,0.5,7.0,3.9,0,21,2025-01-14T19:30:00Z
Ian Maatsen,DEF,Aston Villa,22.0,5.0,0.0,0.0,1.0,0.0,6.211111111111111,1.2,0.0,0.42,0.0,0.0,0.0,19.0,0.74,0.72,3.0,0.0,74.4803549469586,1.5,1.35,1.35,0.5,7.0,4.5,0,21,2025-01-15T19:30:00Z
Ibrahim Osman,MID,Brighton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,37.375942915168295,1.5,1.35,1.35,0.5,7.0,5.0,0,21,2025-01-16T19:30:00Z
Ibrahim Sangaré,MID,Nott'm Forest,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,71.12584455417365,1.5,1.35,1.35,0.5,7.0,4.3,0,21,2025-01-14T20:00:00Z
Idrissa Gueye,MID,Everton,417.0,5.0,5.0,0.0,0.0,2.0,6.177458033573141,2.2,0.04999999999999995,0.05,1.0,0.0,0.0,74.0,1.5800000000000003,1.0,3.0,1.0,56.06952545797459,1.5,1.35,1.35,0.5,7.0,4.8,1,21,2025-01-15T19:30:00Z
Illia Zabarnyi,DEF,Bournemouth,450.0,5.0,5.0,0.0,0.0,3.0,6.195555555555556,4.4,0.37,0.19,0.0,0.0,1.0,88.0,3.6800000000000006,1.0,3.0,0.0,69.62331157024386,1.5,1.35,1.35,0.5,7.0,4.4,1,21,2025-01-14T19:30:00Z
Imari Samuels,DEF,Brighton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,53.00527797975001,1.5,1.35,1.35,0.5,7.0,4.0,0,21,2025-01-16T19:30:00Z
Ismaïla Sarr,MID,Crystal Palace,450.0,5.0,5.0,3.0,1.0,1.0,6.291111111111111,6.2,1.81,0.8500000000000001,1.0,0.0,3.0,131.0,10.080000000000002,1.0,3.0,0.0,83.04427932869798,1.5,1.35,1.35,0.5,7.0,5.9,6,21,2025-01-15T19:30:00Z
Issa Diop,DEF,Fulham,405.0,5.0,5.0,0.0,0.0,1.0,6.116049382716049,2.0,0.0,0.01,1.0,0.0,0.0,47.0,1.44,1.0,3.0,0.0,64.27082702485525,1.5,1.35,1.35,0.5,7.0,4.4,0,21,2025-01-14T19:30:00Z
Issa Kaboré,DEF,Man City,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,39.465060094562325,1.5,1.35,1.35,0.5,7.0,4.5,0,21,2025-01-14T19:30:00Z
Ivan Toney,FWD,Brentford,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,73.95412747829504,1.5,1.35,1.35,0.5,7.0,7.3,0,21,2025-01-14T19:30:00Z
Jack Grealish,MID,Man City,109.0,5.0,1.0,0.0,0.0,0.0,6.174311926605505,0.6,0.14,0.28,1.0,0.0,0.0,19.0,1.7,0.72,3.0,0.0,63.073370079639766,1.5,1.35,1.35,0.5,7.0,6.4,0,21,2025-01-14T19:30:00Z
Jack Hinshelwood,MID,Brighton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,54.13164894389413,1.5,1.35,1.35,0.5,7.0,4.9,0,21,2025-01-16T19:30:00Z
Jack Stephens,DEF,Southampton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,68.0598611372157,1.5,1.35,1.35,0.5,7.0,4.0,0,21,2025-01-16T20:00:00Z
Jacob Greaves,DEF,Ipswich,270.0,5.0,3.0,0.0,0.0,1.0,6.140740740740741,1.8,0.0,0.01,0.0,0.0,0.0,38.0,1.48,0.72,3.0,1.0,81.98604343234729,1.5,1.35,1.35,0.5,7.0,3.9,1,21,2025-01-16T19:30:00Z
Jacob Slater,DEF,Brighton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,45.44959283828694,1.5,1.35,1.35,0.5,7.0,4.0,0,21,2025-01-16T19:30:00Z
Jacob Wright,MID,Man City,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,45.51237584964272,1.5,1.35,1.35,0.5,7.0,4.5,0,21,2025-01-14T19:30:00Z
Jaden Philogene,MID,Aston Villa,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,53.00257183797705,1.5,1.35,1.35,0.5,7.0,5.3,0,21,2025-01-15T19:30:00Z
Jahmai Simpson-Pusey,DEF,Man City,5.0,5.0,0.0,0.0,0.0,0.0,6.033333333333333,0.2,0.0,0.0,0.0,0.0,0.0,3.0,0.08,0.43999999999999995,3.0,0.0,51.2962346785036,1.5,1.35,1.35,0.5,7.0,4.0,0,21,2025-01-14T19:30:00Z
Jake O'Brien,DEF,Everton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,60.78541037252923,1.5,1.35,1.35,0.5,7.0,4.6,1,21,2025-01-15T19:30:00Z
Jakub Kiwior,DEF,Arsenal,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,62.01889521734641,1.5,1.35,1.35,0.5,7.0,4.8,0,21,2025-01-15T20:00:00Z
Jakub Moder,MID,Brighton,4.0,5.0,0.0,0.0,0.0,0.0,6.066666666666666,0.2,0.0,0.53,0.0,0.0,0.0,6.0,0.76,0.43999999999999995,3.0,0.0,70.35238824091967,1.5,1.35,1.35,0.5,7.0,4.4,1,21,2025-01-16T19:30:00Z
Jakub Stolarczyk,GK,Leicester,270.0,5.0,3.0,0.0,0.0,0.0,6.07037037037037,1.2,0.0,0.0,0.0,0.0,0.0,19.0,1.6799999999999997,0.72,3.0,1.0,65.93792811222806,1.5,1.35,1.35,0.5,7.0,4.0,1,21,2025-01-15T19:30:00Z
James Bree,DEF,Southampton,174.0,5.0,2.0,0.0,0.0,0.0,6.126436781609195,0.8,0.04,0.22,0.0,0.0,0.0,22.0,2.5,0.8599999999999999,3.0,0.0,66.11809596412121,1.5,1.35,1.35,0.5,7.0,3.9,1,21,2025-01-16T20:00:00Z
James Maddison,MID,Spurs,213.0,5.0,2.0,3.0,0.0,1.0,6.427230046948357,4.6,0.9500000000000001,0.15,2.0,0.0,3.0,91.0,4.78,1.0,3.0,0.0,85.34347790468648,1.5,1.35,1.35,0.5,7.0,7.6,1,21,2025-01-15T20:00:00Z
James Milner,MID,Brighton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,52.55238062894616,1.5,1.35,1.35,0.5,7.0,5.0,0,21,2025-01-16T19:30:00Z
James Ward-Prowse,MID,Nott'm Forest,18.0,5.0,0.0,0.0,1.0,0.0,6.222222222222222,1.2,0.0,0.4,0.0,0.0,0.0,20.0,0.64,0.72,3.0,1.0,68.88301343154224,1.5,1.35,1.35,0.5,7.0,6.2,0,21,2025-01-14T20:00:00Z
Jan Bednarek,DEF,Southampton,450.0,5.0,5.0,0.0,0.0,1.0,6.097777777777778,2.0,0.0,0.02,1.0,0.0,2.0,44.0,2.8400000000000003,1.0,3.0,0.0,78.56551126976635,1.5,1.35,1.35,0.5,7.0,4.0,2,21,2025-01-16T20:00:00Z
Jan Paul van Hecke,DEF,Brighton,450.0,5.0,5.0,0.0,0.0,1.0,6.135555555555555,3.0,0.04,0.15,0.0,0.0,3.0,61.0,3.4199999999999995,1.0,3.0,0.0,72.31313575561066,1.5,1.35,1.35,0.5,7.0,4.5,7,21,2025-01-16T19:30:00Z
Jarell Quansah,DEF,Liverpool,73.0,5.0,0.0,0.0,0.0,0.0,6.111111111111111,0.4,0.0,0.01,0.0,0.0,0.0,10.0,0.45999999999999996,0.58,3.0,0.0,76.66110612905857,1.5,1.35,1.35,0.5,7.0,3.9,0,21,2025-01-14T20:00:00Z
Jarrod Bowen,MID,West Ham,329.0,5.0,4.0,1.0,1.0,1.0,6.164133738601824,3.4,1.72,0.5,0.0,0.0,1.0,54.0,5.260000000000001,0.8599999999999999,3.0,1.0,80.14615035562875,1.5,1.35,1.35,0.5,7.0,7.4,0,21,2025-01-14T19:30:00Z
Jason Steele,GK,Brighton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,72.78351938672361,1.5,1.35,1.35,0.5,7.0,4.1,0,21,2025-01-16T19:30:00Z
Jayce Fitzgerald,MID,Man Utd,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,38.721203106907694,1.5,1.35,1.35,0.5,7.0,4.5,0,21,2025-01-16T20:00:00Z
Jean-Clair Todibo,DEF,West Ham,213.0,5.0,1.0,0.0,0.0,1.0,6.169014084507042,1.6,0.0,0.0,0.0,0.0,1.0,36.0,1.12,0.8599999999999999,3.0,1.0,64.27419922454031,1.5,1.35,1.35,0.5,7.0,4.2,0,21,2025-01-14T19:30:00Z
Jean-Philippe Mateta,FWD,Crystal Palace,400.0,5.0,5.0,1.0,0.0,1.0,6.105,3.0,1.47,0.15,0.0,0.0,2.0,42.0,4.64,1.0,3.0,0.0,82.14459983521812,1.5,1.35,1.35,0.5,7.0,7.2,8,21,2025-01-15T19:30:00Z
Jean-Ricner Bellegarde,MID,Wolves,149.0,5.0,2.0,0.0,0.0,0.0,6.10738255033557,1.0,0.18,0.19999999999999998,1.0,0.0,0.0,16.0,1.42,1.0,3.0,0.0,54.753318294606224,1.5,1.35,1.35,0.5,7.0,4.9,1,21,2025-01-15T19:30:00Z
Jefferson Lerma Solís,MID,Crystal Palace,427.0,5.0,5.0,0.0,0.0,1.0,6.173302107728337,2.2,0.29000000000000004,0.24,0.0,0.0,0.0,74.0,3.6,1.0,3.0,0.0,55.11734788067743,1.5,1.35,1.35,0.5,7.0,4.8,1,21,2025-01-15T19:30:00Z
Jeffrey Schlupp,MID,Crystal Palace,9.0,5.0,0.0,0.0,0.0,0.0,6.033333333333333,0.2,0.04,0.0,0.0,0.0,0.0,3.0,0.06000000000000001,0.43999999999999995,3.0,0.0,55.69663684027534,1.5,1.35,1.35,0.5,7.0,4.6,0,21,2025-01-15T19:30:00Z
Jesurun Rak-Sakyi,MID,Crystal Palace,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,50.795482417784854,1.5,1.35,1.35,0.5,7.0,4.5,0,21,2025-01-15T19:30:00Z
Jhon Durán,FWD,Aston Villa,183.0,5.0,3.0,2.0,0.0,2.0,6.256830601092896,2.0,1.02,0.01,1.0,1.0,1.0,47.0,3.0,0.72,3.0,0.0,79.78840449827516,1.5,1.35,1.35,0.5,7.0,5.8,0,21,2025-01-15T19:30:00Z
Joachim Andersen,DEF,Fulham,270.0,5.0,3.0,0.0,0.0,0.0,6.074074074074074,0.4,0.0,0.03,2.0,0.0,0.0,20.0,1.1199999999999999,0.72,3.0,0.0,81.53408981328255,1.5,1.35,1.35,0.5,7.0,4.2,1,21,2025-01-14T19:30:00Z
Joe Aribo,MID,Southampton,311.0,5.0,4.0,0.0,0.0,0.0,6.173633440514469,1.4,0.0,0.16,0.0,0.0,0.0,54.0,2.56,1.0,3.0,0.0,55.144346995677736,1.5,1.35,1.35,0.5,7.0,4.9,3,21,2025-01-16T20:00:00Z
Joe Gauci,GK,Aston Villa,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,70.79361243913787,1.5,1.35,1.35,0.5,7.0,4.0,0,21,2025-01-15T19:30:00Z
Joe Gomez,DEF,Liverpool,306.0,5.0,4.0,0.0,0.0,0.0,6.101307189542483,0.8,0.03,0.08000000000000002,1.0,0.0,0.0,31.0,2.2199999999999998,0.8599999999999999,3.0,0.0,70.76498300393278,1.5,1.35,1.35,0.5,7.0,4.8,0,21,2025-01-14T20:00:00Z
Joe Willock,MID,Newcastle,93.0,5.0,1.0,0.0,0.0,1.0,6.193548387096774,1.4,0.21,0.11000000000000001,0.0,0.0,0.0,18.0,0.6,1.0,3.0,1.0,60.76814841402572,1.5,1.35,1.35,0.5,7.0,4.8,1,21,2025-01-15T19:30:00Z
Joel Ward,DEF,Crystal Palace,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,57.522571281398584,1.5,1.35,1.35,0.5,7.0,4.3,0,21,2025-01-15T19:30:00Z
Joelinton Cássio Apolinário de Lira,MID,Newcastle,360.0,5.0,4.0,2.0,1.0,3.0,6.258333333333334,5.2,0.86,0.3,3.0,0.0,5.0,93.0,6.42,0.8599999999999999,3.0,1.0,76.43505489207483,1.5,1.35,1.35,0.5,7.0,6.0,3,21,2025-01-15T19:30:00Z
John McGinn,MID,Aston Villa,367.0,5.0,5.0,0.0,2.0,0.0,6.198910081743869,3.0,0.05,0.7,1.0,0.0,1.0,73.0,4.46,1.0,3.0,0.0,70.94967502032937,1.5,1.35,1.35,0.5,7.0,5.2,0,21,2025-01-15T19:30:00Z
John Ruddy,GK,Newcastle,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,64.90876316729756,1.5,1.35,1.35,0.5,7.0,4.0,0,21,2025-01-15T19:30:00Z
John Stones,DEF,Man City,45.0,5.0,1.0,0.0,0.0,0.0,6.0777777777777775,0.2,0.0,0.03,0.0,0.0,0.0,7.0,0.6599999999999999,0.43999999999999995,3.0,0.0,73.62413694724764,1.5,1.35,1.35,0.5,7.0,5.3,0,21,2025-01-14T19:30:00Z
Jonny Evans,DEF,Man Utd,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,58.12514319256314,1.5,1.35,1.35,0.5,7.0,4.4,0,21,2025-01-16T20:00:00Z
Jordan Pickford,GK,Everton,450.0,5.0,5.0,0.0,0.0,2.0,6.242222222222222,5.8,0.0,0.03,3.0,0.0,4.0,109.0,4.32,1.0,3.0,1.0,89.53761535492907,1.5,1.35,1.35,0.5,7.0,5.0,1,21,2025-01-15T19:30:00Z
Jorge Cuenca Barreno,DEF,Fulham,90.0,5.0,1.0,0.0,0.0,0.0,6.111111111111111,0.2,0.0,0.0,0.0,0.0,0.0,10.0,0.4,0.43999999999999995,3.0,0.0,52.86713862405227,1.5,1.35,1.35,0.5,7.0,4.4,0,21,2025-01-14T19:30:00Z
Joseph O'Brien-Whitmarsh,MID,Southampton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,36.15581824361113,1.5,1.35,1.35,0.5,7.0,4.5,0,21,2025-01-16T20:00:00Z
Josh Bowler,MID,Nott'm Forest,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,47.853908625663756,1.5,1.35,1.35,0.5,7.0,4.5,0,21,2025-01-14T20:00:00Z
Josh King,MID,Fulham,62.0,5.0,1.0,0.0,0.0,1.0,6.144444444444445,0.8,0.0,0.06,0.0,0.0,0.0,13.0,1.0,0.58,3.0,0.0,57.80342611908905,1.5,1.35,1.35,0.5,7.0,4.5,1,21,2025-01-14T19:30:00Z
Josh Nichols,DEF,Arsenal,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,52.614592152868155,1.5,1.35,1.35,0.5,7.0,4.0,0,21,2025-01-15T20:00:00Z
Joshua Zirkzee,FWD,Man Utd,112.0,5.0,2.0,0.0,0.0,0.0,6.196428571428571,1.0,0.03000000000000022,0.34,0.0,0.0,0.0,22.0,0.8400000000000001,1.0,3.0,1.0,75.8440524664895,1.5,1.35,1.35,0.5,7.0,6.5,1,21,2025-01-16T20:00:00Z
João Félix Sequeira,MID,Chelsea,54.0,5.0,1.0,0.0,0.0,0.0,6.022222222222222,0.2,0.39,0.09,0.0,0.0,0.0,2.0,0.9,0.43999999999999995,3.0,1.0,68.05481693393915,1.5,1.35,1.35,0.5,7.0,6.0,4,21,2025-01-14T19:30:00Z
João Neves Virgínia,GK,Everton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,70.21482977042027,1.5,1.35,1.35,0.5,7.0,3.9,0,21,2025-01-15T19:30:00Z
João Pedro Ferreira Silva,MID,Nott'm Forest,80.0,5.0,0.0,0.0,0.0,0.0,6.2,0.8,0.0,0.12000000000000022,1.0,0.0,0.0,18.0,1.24,1.0,3.0,1.0,59.68517709569377,1.5,1.35,1.35,0.5,7.0,5.9,1,21,2025-01-14T20:00:00Z
João Pedro Junqueira de Jesus,FWD,Brighton,450.0,5.0,5.0,1.0,2.0,1.0,6.208888888888889,4.8,1.19,0.57,0.0,0.0,4.0,94.0,6.42,1.0,3.0,0.0,90.49695739491143,1.5,1.35,1.35,0.5,7.0,5.7,1,21,2025-01-16T19:30:00Z
João Victor Gomes da Silva,MID,Wolves,340.0,5.0,4.0,0.0,0.0,2.0,6.126470588235295,1.8,0.57,1.1600000000000001,1.0,0.0,0.0,43.0,2.42,0.8599999999999999,3.0,0.0,66.43453761436271,1.5,1.35,1.35,0.5,7.0,4.9,2,21,2025-01-15T19:30:00Z
Joël Veltman,DEF,Brighton,243.0,5.0,3.0,0.0,0.0,1.0,6.185185185185185,2.0,0.06,0.04,2.0,0.0,2.0,45.0,1.24,0.72,3.0,0.0,76.9943811877799,1.5,1.35,1.35,0.5,7.0,4.4,5,21,2025-01-16T19:30:00Z
Joško Gvardiol,DEF,Man City,450.0,5.0,5.0,1.0,0.0,1.0,6.113333333333333,3.4,1.0999999999999999,0.16,1.0,0.0,0.0,51.0,3.46,1.0,3.0,0.0,91.96663642957031,1.5,1.35,1.35,0.5,7.0,6.0,1,21,2025-01-14T19:30:00Z
Juan Larios López,DEF,Southampton,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,55.205626714183865,1.5,1.35,1.35,0.5,7.0,4.0,0,21,2025-01-16T20:00:00Z
Julio Enciso,MID,Brighton,201.0,5.0,2.0,0.0,0.0,1.0,6.144278606965174,1.2,0.8900000000000001,0.09,0.0,0.0,0.0,29.0,3.3,0.8599999999999999,3.0,0.0,56.710711777901665,1.5,1.35,1.35,0.5,7.0,5.4,0,21,2025-01-16T19:30:00Z
Julián Araujo Zúñiga,DEF,Bournemouth,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,60.15194569451262,1.5,1.35,1.35,0.5,7.0,4.3,0,21,2025-01-14T19:30:00Z
Julián Álvarez,FWD,Man City,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,57.85799538685505,1.5,1.35,1.35,0.5,7.0,7.0,0,21,2025-01-14T19:30:00Z
Jurriën Timber,DEF,Arsenal,355.0,5.0,4.0,0.0,0.0,2.0,6.191549295774648,3.4,0.04,0.48,2.0,0.0,3.0,68.0,2.5800000000000005,0.8599999999999999,3.0,1.0,83.39340053927069,1.5,1.35,1.35,0.5,7.0,5.7,2,21,2025-01-15T20:00:00Z
Justin Devenny,MID,Crystal Palace,25.0,5.0,0.0,0.0,0.0,0.0,6.111111111111111,0.6,0.0,0.03,0.0,0.0,0.0,10.0,0.34,0.72,3.0,0.0,61.28236062225102,1.5,1.35,1.35,0.5,7.0,4.5,1,21,2025-01-15T19:30:00Z
Justin Kluivert,MID,Bournemouth,296.0,5.0,4.0,1.0,0.0,4.0,6.111486486486487,3.2,1.41,0.15000000000000005,1.0,0.0,0.0,33.0,3.18,0.8599999999999999,3.0,0.0,80.26208231151251,1.5,1.35,1.35,0.5,7.0,5.5,8,21,2025-01-14T19:30:00Z
Jørgen Strand Larsen,FWD,Wolves,398.0,5.0,4.0,1.0,0.0,2.0,6.110552763819095,2.8,1.9500000000000002,0.03,0.0,0.0,1.0,44.0,5.26,1.0,3.0,0.0,79.04071961643407,1.5,1.35,1.35,0.5,7.0,5.5,2,21,2025-01-15T19:30:00Z
Kadan Young,MID,Aston Villa,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,63.53037192116698,1.5,1.35,1.35,0.5,7.0,4.5,0,21,2025-01-15T19:30:00Z
Kaden Rodney,MID,Crystal Palace,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,49.35061922780971,1.5,1.35,1.35,0.5,7.0,4.5,0,21,2025-01-15T19:30:00Z
